title,uri,year,note,director_name
"The King of Ads, Part 2",https://www.imdb.com/title/tt8293244/?ref_=nm_flmg_dr_36,1993,"(Documentary) (segments ""Chanel No. 5 - The Swimming Pool"", ""Chanel No. 5 - La Star"", ""Chanel No.5 - Monuments"")",Ridley Scott
1492: Conquest of Paradise,https://www.imdb.com/title/tt0103594/?ref_=nm_flmg_dr_37,1992,,Ridley Scott
The King of Ads,https://www.imdb.com/title/tt2243597/?ref_=nm_flmg_dr_38,1991,"(Documentary) (segments ""Chanel No. 5 'L'invitation au rêve/Le jardin' commercial"", ""Pepsi-Cola 'Spaceship' Commercial"")",Ridley Scott
Thelma & Louise,https://www.imdb.com/title/tt0103074/?ref_=nm_flmg_dr_39,1991,,Ridley Scott
Chanel No. 5: La Star,https://www.imdb.com/title/tt8317298/?ref_=nm_flmg_dr_40,1990,(Video short),Ridley Scott
Black Rain,https://www.imdb.com/title/tt0096933/?ref_=nm_flmg_dr_41,1989,,Ridley Scott
Someone to Watch Over Me,https://www.imdb.com/title/tt0094008/?ref_=nm_flmg_dr_42,1987,,Ridley Scott
Chanel No. 5: Monuments,https://www.imdb.com/title/tt8315734/?ref_=nm_flmg_dr_43,1986,(Video short),Ridley Scott
Legend,https://www.imdb.com/title/tt0089469/?ref_=nm_flmg_dr_44,1985,,Ridley Scott
Apple Mac: 1984,https://www.imdb.com/title/tt4227346/?ref_=nm_flmg_dr_45,1983,(Video short),Ridley Scott
Chanel No. 5: L'invitation au rêve/Le jardin,https://www.imdb.com/title/tt8311482/?ref_=nm_flmg_dr_46,1982,(Video short),Ridley Scott
Roxy Music: Avalon,https://www.imdb.com/title/tt6696828/?ref_=nm_flmg_dr_47,1982,(Music Video short) (co-director),Ridley Scott
Blade Runner,https://www.imdb.com/title/tt0083658/?ref_=nm_flmg_dr_48,1982,,Ridley Scott
Chanel No. 5: The Swimming Pool,https://www.imdb.com/title/tt8311446/?ref_=nm_flmg_dr_49,1979,(Video short),Ridley Scott
Alien,https://www.imdb.com/title/tt0078748/?ref_=nm_flmg_dr_50,1979,,Ridley Scott
The Duellists,https://www.imdb.com/title/tt0075968/?ref_=nm_flmg_dr_51,1977,,Ridley Scott
Hovis: Boy on the Bike,https://www.imdb.com/title/tt11588548/?ref_=nm_flmg_dr_52,1973,(Video short),Ridley Scott
Mogul,https://www.imdb.com/title/tt0159187/?ref_=nm_flmg_dr_53,1969,"(TV Series) (1 episode) - If He Hollers, Let Him Go ()",Ridley Scott
The Informer,https://www.imdb.com/title/tt0197160/?ref_=nm_flmg_dr_54,1967,"(TV Series) (2 episodes) - Your Secrets Are Safe with Us, Mr Lambert () - No Further Questions ()",Ridley Scott
Half Hour Story,https://www.imdb.com/title/tt0450909/?ref_=nm_flmg_dr_55,1967,(TV Series) (1 episode) - Robert (),Ridley Scott
Adam Adamant Lives!,https://www.imdb.com/title/tt0059963/?ref_=nm_flmg_dr_56,1966-1967,(TV Series) (3 episodes) - The Resurrectionists (1967) - Death Begins at Seventy (1967) - The League of Uncharitable Ladies (1966),Ridley Scott
Thirty-Minute Theatre,https://www.imdb.com/title/tt0212699/?ref_=nm_flmg_dr_57,1966,(TV Series) (1 episode) - The Hard Word (),Ridley Scott
Boy and Bicycle,https://www.imdb.com/title/tt0346645/?ref_=nm_flmg_dr_58,1965,(Short),Ridley Scott
Z Cars,https://www.imdb.com/title/tt0129723/?ref_=nm_flmg_dr_59,1965,(TV Series) (1 episode) - Error of Judgement (),Ridley Scott
Madame X,https://www.imdb.com/title/tt4507174/?ref_=nm_flmg_dr_1,,(TV Mini Series) (1 episode) (announced) - Episode #1.2,Lynn Shelton
Little Fires Everywhere,https://www.imdb.com/title/tt8089592/?ref_=nm_flmg_dr_2,2020,(TV Mini Series) (4 episodes) - Find a Way () - Duo () - The Spider Web () - The Spark (),Lynn Shelton
Marc Maron: End Times Fun,https://www.imdb.com/title/tt11810418/?ref_=nm_flmg_dr_3,2020,(TV Special),Lynn Shelton
The Morning Show,https://www.imdb.com/title/tt7203552/?ref_=nm_flmg_dr_4,2019,(TV Series) (1 episode) - That Woman (),Lynn Shelton
Dickinson,https://www.imdb.com/title/tt8518136/?ref_=nm_flmg_dr_5,2019,"(TV Series) (2 episodes) - Alone, I Cannot Be () - Wild Nights ()",Lynn Shelton
GLOW,https://www.imdb.com/title/tt5770786/?ref_=nm_flmg_dr_6,2017-2019,(TV Series) (5 episodes) - A Very Christmas (2019) - Keep Ridin' (2019) - Work the Leg (2018) - Viking Funeral (2018) - The Liberal Chokehold (2017),Lynn Shelton
A.P. Bio,https://www.imdb.com/title/tt6461726/?ref_=nm_flmg_dr_7,2018-2019,(TV Series) (2 episodes) - Nuns (2019) - Drenching Dallas (2018) ... (directed by),Lynn Shelton
Sword of Trust,https://www.imdb.com/title/tt8484012/?ref_=nm_flmg_dr_8,2019,,Lynn Shelton
Love,https://www.imdb.com/title/tt4061080/?ref_=nm_flmg_dr_9,2017-2018,(TV Series) (4 episodes) - Catalina (2018) - You're My Gran Torino (2018) - Marty Dobbs (2017) - A Day (2017),Lynn Shelton
Fresh Off the Boat,https://www.imdb.com/title/tt3551096/?ref_=nm_flmg_dr_10,2015-2017,(TV Series) (9 episodes) - Four Funerals and a Wedding (2017) - Louisween (2016) - Tight Two (2016) - The Big 1-2 (2015) - Shaquille O'Neal Motors (2015) - Family Business Trip (2015) - Showdown at the Golden Saddle (2015) - Persistent Romeo (2015) - Pilot (2015),Lynn Shelton
Ghosted,https://www.imdb.com/title/tt6053538/?ref_=nm_flmg_dr_11,2017,(TV Series) (1 episode) - Bee-Mo (),Lynn Shelton
Outside In,https://www.imdb.com/title/tt7260048/?ref_=nm_flmg_dr_12,2017,,Lynn Shelton
Marc Maron: Too Real,https://www.imdb.com/title/tt7335938/?ref_=nm_flmg_dr_13,2017,(TV Special),Lynn Shelton
Casual,https://www.imdb.com/title/tt4577466/?ref_=nm_flmg_dr_14,2016-2017,(TV Series) (3 episodes) - Ashes to Ashes (2017) - The Magpie (2016) - Threesomes (2016),Lynn Shelton
Santa Clarita Diet,https://www.imdb.com/title/tt5580540/?ref_=nm_flmg_dr_15,2017,(TV Series) (1 episode) - Strange or Just Inconsiderate? (),Lynn Shelton
The Good Place,https://www.imdb.com/title/tt4955642/?ref_=nm_flmg_dr_16,2017,(TV Series) (1 episode) - What's My Motivation (),Lynn Shelton
