Title,Title_URI,Role,Name,Link,Credit,title_id
American Dream/American Knightmare (TV Movie 2018),https://www.imdb.com/title/tt2071600/fullcredits/,Music by,Aaron Zigman,https://www.imdb.com/name/nm0956374/?ref_=ttfc_fc_cr,,tt2071600
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Directed by,Ridley Scott,https://www.imdb.com/name/nm0000631/?ref_=ttfc_fc_dr1,,tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Music by,Marc Streitenfeld,https://www.imdb.com/name/nm0834199/?ref_=ttfc_fc_cr,(music by),tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Cinematography by,Harris Savides,https://www.imdb.com/name/nm0767647/?ref_=ttfc_fc_cr,director of photography,tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Sound Department,Michael Minkler,https://www.imdb.com/name/nm0591444/?ref_=ttfc_fc_cr,re-recording mixer,tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Casting By,Avy Kaufman,https://www.imdb.com/name/nm0442090/?ref_=ttfc_fc_cr,(casting by),tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Sound Department,Per Hallberg,https://www.imdb.com/name/nm0356319/?ref_=ttfc_fc_cr,supervising sound editor,tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Sound Department,Bob Beemer,https://www.imdb.com/name/nm0066446/?ref_=ttfc_fc_cr,re-recording mixer,tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Production Design by,Arthur Max,https://www.imdb.com/name/nm0561480/?ref_=ttfc_fc_cr,,tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Costume Design by,Janty Yates,https://www.imdb.com/name/nm0946765/?ref_=ttfc_fc_cr,,tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Produced by,Dan Griffin,https://www.imdb.com/name/nm0341152/?ref_=ttfc_fc_cr,producer,tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Writing Credits,Steven Zaillian,https://www.imdb.com/name/nm0001873/?ref_=ttfc_fc_wr1,(written by),tt0765429
American Gangster (2007),https://www.imdb.com/title/tt0765429/fullcredits/,Writing Credits,Mark Jacobson,https://www.imdb.com/name/nm0414893/?ref_=ttfc_fc_wr2,(article),tt0765429
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Cinematography by,Robbie Ryan,https://www.imdb.com/name/nm0752811/?ref_=ttfc_fc_cr,,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Sound Department,Jamie Roden,https://www.imdb.com/name/nm1936188/?ref_=ttfc_fc_cr,re-recording mixer,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Produced by,Alice Weinberg,https://www.imdb.com/name/nm4490822/?ref_=ttfc_fc_cr,producer,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Costume Design by,Alex Bovaird,https://www.imdb.com/name/nm2979999/?ref_=ttfc_fc_cr,,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Produced by,Pouya Shahbazian,https://www.imdb.com/name/nm4489323/?ref_=ttfc_fc_cr,producer,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Produced by,Thomas Benski,https://www.imdb.com/name/nm1964434/?ref_=ttfc_fc_cr,producer,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Writing Credits,Andrea Arnold,https://www.imdb.com/name/nm0036349/?ref_=ttfc_fc_wr1,(written by),tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Directed by,Andrea Arnold,https://www.imdb.com/name/nm0036349/?ref_=ttfc_fc_dr1,,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Production Design by,Kelly McGehee,https://www.imdb.com/name/nm0569160/?ref_=ttfc_fc_cr,,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Produced by,Jay Van Hoy,https://www.imdb.com/name/nm1082606/?ref_=ttfc_fc_cr,producer,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Produced by,Lars Knudsen,https://www.imdb.com/name/nm1185381/?ref_=ttfc_fc_cr,producer,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Sound Department,Nicolas Becker,https://www.imdb.com/name/nm0065545/?ref_=ttfc_fc_cr,supervising sound editor,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Produced by,Lucas Ochoa,https://www.imdb.com/name/nm3170355/?ref_=ttfc_fc_cr,producer,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Writing Credits,Ian Urbina,https://www.imdb.com/name/nm8237023/?ref_=ttfc_fc_wr2,(based on the reporting by),tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Casting By,Jennifer Venditti,https://www.imdb.com/name/nm1204539/?ref_=ttfc_fc_cr,,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Casting By,Lucy Pardee,https://www.imdb.com/name/nm2370452/?ref_=ttfc_fc_cr,,tt3721936
American Honey (2016),https://www.imdb.com/title/tt3721936/fullcredits/,Sound Department,Cyril Holtz,https://www.imdb.com/name/nm0392652/?ref_=ttfc_fc_cr,re-recording mixer,tt3721936
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Produced by,Megan Ellison,https://www.imdb.com/name/nm2691892/?ref_=ttfc_fc_cr,producer,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Music by,Danny Elfman,https://www.imdb.com/name/nm0000384/?ref_=ttfc_fc_cr,,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Directed by,David O. Russell,https://www.imdb.com/name/nm0751102/?ref_=ttfc_fc_dr1,,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Produced by,Richard Suckle,https://www.imdb.com/name/nm0837112/?ref_=ttfc_fc_cr,producer,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Writing Credits,Eric Warren Singer,https://www.imdb.com/name/nm2545235/?ref_=ttfc_fc_wr1,(written by) and,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Produced by,Charles Roven,https://www.imdb.com/name/nm0746273/?ref_=ttfc_fc_cr,producer,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Sound Department,Myron Nettinga,https://www.imdb.com/name/nm0002383/?ref_=ttfc_fc_cr,re-recording mixer,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Cinematography by,Linus Sandgren,https://www.imdb.com/name/nm0761874/?ref_=ttfc_fc_cr,director of photography,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Casting By,Lindsay Graham,https://www.imdb.com/name/nm2274256/?ref_=ttfc_fc_cr,,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Writing Credits,David O. Russell,https://www.imdb.com/name/nm0751102/?ref_=ttfc_fc_wr2,(written by),tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Produced by,Jonathan Gordon,https://www.imdb.com/name/nm0330335/?ref_=ttfc_fc_cr,producer,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Costume Design by,Michael Wilkinson,https://www.imdb.com/name/nm0929452/?ref_=ttfc_fc_cr,,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Production Design by,Judy Becker,https://www.imdb.com/name/nm0065473/?ref_=ttfc_fc_cr,,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Casting By,Mary Vernieu,https://www.imdb.com/name/nm0894611/?ref_=ttfc_fc_cr,,tt1800241
American Hustle (2013),https://www.imdb.com/title/tt1800241/fullcredits/,Makeup Department,Evelyne Noraz,https://www.imdb.com/name/nm0634847/?ref_=ttfc_fc_cr,makeup department head,tt1800241
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Directed by,Mary Harron,https://www.imdb.com/name/nm0366004/?ref_=ttfc_fc_dr1,,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Writing Credits,Guinevere Turner,https://www.imdb.com/name/nm0877587/?ref_=ttfc_fc_wr3,(screenplay),tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Writing Credits,Mary Harron,https://www.imdb.com/name/nm0366004/?ref_=ttfc_fc_wr2,(screenplay) &,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Sound Department,Paul Urmson,https://www.imdb.com/name/nm0882012/?ref_=ttfc_fc_cr,sound designer,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Sound Department,Jane Tattersall,https://www.imdb.com/name/nm0002938/?ref_=ttfc_fc_cr,supervising sound editor,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Sound Department,Peter Kelly,https://www.imdb.com/name/nm0446788/?ref_=ttfc_fc_cr,re-recording mixer,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Sound Department,Keith Elliott,https://www.imdb.com/name/nm0254264/?ref_=ttfc_fc_cr,re-recording mixer,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Cinematography by,Andrzej Sekula,https://www.imdb.com/name/nm0782900/?ref_=ttfc_fc_cr,,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Casting By,Kerry Barden,https://www.imdb.com/name/nm0054234/?ref_=ttfc_fc_cr,,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Casting By,Suzanne Crowley,https://www.imdb.com/name/nm5288134/?ref_=ttfc_fc_cr,,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Casting By,Billy Hopkins,https://www.imdb.com/name/nm0394119/?ref_=ttfc_fc_cr,,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Production Design by,Gideon Ponte,https://www.imdb.com/name/nm0690584/?ref_=ttfc_fc_cr,,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Costume Design by,Isis Mussenden,https://www.imdb.com/name/nm0615851/?ref_=ttfc_fc_cr,,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Produced by,Christian Halsey Solomon,https://www.imdb.com/name/nm0357018/?ref_=ttfc_fc_cr,producer,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Produced by,Chris Hanley,https://www.imdb.com/name/nm0360065/?ref_=ttfc_fc_cr,producer,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Produced by,Edward R. Pressman,https://www.imdb.com/name/nm0696299/?ref_=ttfc_fc_cr,producer,tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Writing Credits,Bret Easton Ellis,https://www.imdb.com/name/nm0254735/?ref_=ttfc_fc_wr1,(novel),tt0144084
American Psycho (2000),https://www.imdb.com/title/tt0144084/fullcredits/,Music by,John Cale,https://www.imdb.com/name/nm0129816/?ref_=ttfc_fc_cr,,tt0144084
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Produced by,Clint Eastwood,https://www.imdb.com/name/nm0000142/?ref_=ttfc_fc_cr,producer,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Costume Design by,Deborah Hopper,https://www.imdb.com/name/nm0394398/?ref_=ttfc_fc_cr,,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Production Design by,James J. Murakami,https://www.imdb.com/name/nm0613468/?ref_=ttfc_fc_cr,,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Makeup Department,Luisa Abel,https://www.imdb.com/name/nm0008468/?ref_=ttfc_fc_cr,makeup department head,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Casting By,Geoffrey Miclat,https://www.imdb.com/name/nm1582557/?ref_=ttfc_fc_cr,,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Produced by,Andrew Lazar,https://www.imdb.com/name/nm0493662/?ref_=ttfc_fc_cr,producer,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Produced by,Robert Lorenz,https://www.imdb.com/name/nm0520749/?ref_=ttfc_fc_cr,producer,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Produced by,Peter Morgan,https://www.imdb.com/name/nm0604950/?ref_=ttfc_fc_cr,producer,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Sound Department,Gregg Rudloff,https://www.imdb.com/name/nm0748832/?ref_=ttfc_fc_cr,re-recording mixer,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Sound Department,John T. Reitz,https://www.imdb.com/name/nm0718676/?ref_=ttfc_fc_cr,re-recording mixer,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Sound Department,Tom Ozanich,https://www.imdb.com/name/nm0654696/?ref_=ttfc_fc_cr,sound designer,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Special Effects by,Steve Riley,https://www.imdb.com/name/nm0727175/?ref_=ttfc_fc_cr,special effects supervisor,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Special Effects by,Mike Edmonson,https://www.imdb.com/name/nm0249560/?ref_=ttfc_fc_cr,special effects supervisor,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Sound Department,Alan Robert Murray,https://www.imdb.com/name/nm0614812/?ref_=ttfc_fc_cr,supervising sound editor,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Production Design by,Charisse Cardenas,https://www.imdb.com/name/nm0136382/?ref_=ttfc_fc_cr,,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Sound Department,Bub Asman,https://www.imdb.com/name/nm0039544/?ref_=ttfc_fc_cr,supervising sound editor,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Produced by,Bradley Cooper,https://www.imdb.com/name/nm0177896/?ref_=ttfc_fc_cr,producer,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Visual Effects by,Phillip Feiner,https://www.imdb.com/name/nm0270711/?ref_=ttfc_fc_cr,visual effects supervisor,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Directed by,Clint Eastwood,https://www.imdb.com/name/nm0000142/?ref_=ttfc_fc_dr1,,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Writing Credits,Jason Hall,https://www.imdb.com/name/nm0355699/?ref_=ttfc_fc_wr1,(written by),tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Writing Credits,Chris Kyle,https://www.imdb.com/name/nm4881574/?ref_=ttfc_fc_wr2,(book) and,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Writing Credits,Scott McEwen,https://www.imdb.com/name/nm6984200/?ref_=ttfc_fc_wr3,(book) and,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Writing Credits,Jim DeFelice,https://www.imdb.com/name/nm7198520/?ref_=ttfc_fc_wr4,(book),tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Cinematography by,Tom Stern,https://www.imdb.com/name/nm0827869/?ref_=ttfc_fc_cr,director of photography,tt2179136
American Sniper (2014),https://www.imdb.com/title/tt2179136/fullcredits/,Visual Effects by,Matt Seckman,https://www.imdb.com/name/nm1012151/?ref_=ttfc_fc_cr,visual effects supervisor,tt2179136
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Sound Department,Roland N. Thai,https://www.imdb.com/name/nm0856871/?ref_=ttfc_fc_cr,supervising sound editor,tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Sound Department,Geoffrey G. Rubay,https://www.imdb.com/name/nm0747800/?ref_=ttfc_fc_cr,re-recording mixer,tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Writing Credits,Guillermo Arriaga,https://www.imdb.com/name/nm0037247/?ref_=ttfc_fc_wr1,(written by) (as Guillermo Arriaga Jordán),tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Sound Department,Rudy Pi,https://www.imdb.com/name/nm0681158/?ref_=ttfc_fc_cr,re-recording mixer,tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Music by,Gustavo Santaolalla,https://www.imdb.com/name/nm0763395/?ref_=ttfc_fc_cr,(original music),tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Casting By,Manuel Teil,https://www.imdb.com/name/nm0854275/?ref_=ttfc_fc_cr,,tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Directed by,Alejandro G. Iñárritu,https://www.imdb.com/name/nm0327944/?ref_=ttfc_fc_dr1,(as Alejandro González Iñárritu),tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Production Design by,Brigitte Broch,https://www.imdb.com/name/nm0110488/?ref_=ttfc_fc_cr,,tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Costume Design by,Gabriela Diaque,https://www.imdb.com/name/nm0224804/?ref_=ttfc_fc_cr,,tt0245712
Amores Perros (2000),https://www.imdb.com/title/tt0245712/fullcredits/,Cinematography by,Rodrigo Prieto,https://www.imdb.com/name/nm0006509/?ref_=ttfc_fc_cr,director of photography,tt0245712
Amsterdam (2022),https://www.imdb.com/title/tt10304142/fullcredits/,Cinematography by,Emmanuel Lubezki,https://www.imdb.com/name/nm0523881/?ref_=ttfc_fc_cr,director of photography,tt10304142
Amsterdam (2022),https://www.imdb.com/title/tt10304142/fullcredits/,Writing Credits,David O. Russell,https://www.imdb.com/name/nm0751102/?ref_=ttfc_fc_wr1,(written by),tt10304142
Amsterdam (2022),https://www.imdb.com/title/tt10304142/fullcredits/,Directed by,David O. Russell,https://www.imdb.com/name/nm0751102/?ref_=ttfc_fc_dr1,,tt10304142
Amsterdam (2022),https://www.imdb.com/title/tt10304142/fullcredits/,Costume Design by,Albert Wolsky,https://www.imdb.com/name/nm0938717/?ref_=ttfc_fc_cr,,tt10304142
Amsterdam (2022),https://www.imdb.com/title/tt10304142/fullcredits/,Makeup Department,Nana Fischer,https://www.imdb.com/name/nm2112266/?ref_=ttfc_fc_cr,makeup department head,tt10304142
Amsterdam (2022),https://www.imdb.com/title/tt10304142/fullcredits/,Makeup Department,Adruitha Lee,https://www.imdb.com/name/nm0496759/?ref_=ttfc_fc_cr,hair department head,tt10304142
Amsterdam (2022),https://www.imdb.com/title/tt10304142/fullcredits/,Sound Department,Beau Borders,https://www.imdb.com/name/nm0003311/?ref_=ttfc_fc_cr,re-recording mixer,tt10304142
Amsterdam (2022),https://www.imdb.com/title/tt10304142/fullcredits/,Sound Department,Andy Koyama,https://www.imdb.com/name/nm0468701/?ref_=ttfc_fc_cr,re-recording mixer,tt10304142
